wandb: Currently logged in as: lee_changmin (lee_changmin-sangmyung-uni) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run hrpvmkcp
wandb: Tracking run with wandb version 0.23.0
[step=1647] episode=1647.0000 return=81.7840 length=12.0000 global_step=27114.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1648] episode=1648.0000 return=42.8892 length=11.0000 global_step=27125.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1649] episode=1649.0000 return=323.5936 length=17.0000 global_step=27142.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1650] episode=1650.0000 return=100.4452 length=13.0000 global_step=27155.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1651] episode=1651.0000 return=101.7459 length=13.0000 global_step=27168.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1652] episode=1652.0000 return=75.0063 length=13.0000 global_step=27181.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1653] episode=1653.0000 return=357.8722 length=19.0000 global_step=27200.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1654] episode=1654.0000 return=69.9364 length=12.0000 global_step=27212.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1655] episode=1655.0000 return=440.2811 length=21.0000 global_step=27233.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1656] episode=1656.0000 return=338.7264 length=19.0000 global_step=27252.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1657] episode=1657.0000 return=80.7640 length=13.0000 global_step=27265.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1658] episode=1658.0000 return=112.9888 length=13.0000 global_step=27278.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1659] episode=1659.0000 return=67.5504 length=11.0000 global_step=27289.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1660] episode=1660.0000 return=425.6063 length=20.0000 global_step=27309.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1661] episode=1661.0000 return=43.1801 length=11.0000 global_step=27320.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1662] episode=1662.0000 return=36.5426 length=11.0000 global_step=27331.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1663] episode=1663.0000 return=60.8922 length=12.0000 global_step=27343.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1664] episode=1664.0000 return=176.8891 length=16.0000 global_step=27359.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1665] episode=1665.0000 return=26.0484 length=12.0000 global_step=27371.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1666] episode=1666.0000 return=390.2295 length=20.0000 global_step=27391.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1667] episode=1667.0000 return=350.5732 length=21.0000 global_step=27412.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1668] episode=1668.0000 return=592.8772 length=24.0000 global_step=27436.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1669] episode=1669.0000 return=61.7330 length=12.0000 global_step=27448.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1670] episode=1670.0000 return=42.5004 length=12.0000 global_step=27460.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1671] episode=1671.0000 return=122.3607 length=12.0000 global_step=27472.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1672] episode=1672.0000 return=624.3754 length=27.0000 global_step=27499.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1673] episode=1673.0000 return=115.1199 length=12.0000 global_step=27511.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1674] episode=1674.0000 return=437.6743 length=21.0000 global_step=27532.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1675] episode=1675.0000 return=114.6493 length=12.0000 global_step=27544.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1676] episode=1676.0000 return=327.3564 length=22.0000 global_step=27566.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1677] episode=1677.0000 return=144.7489 length=13.0000 global_step=27579.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1678] episode=1678.0000 return=332.7678 length=16.0000 global_step=27595.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1679] episode=1679.0000 return=436.7391 length=23.0000 global_step=27618.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1680] episode=1680.0000 return=132.0917 length=12.0000 global_step=27630.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1681] episode=1681.0000 return=132.2759 length=12.0000 global_step=27642.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1682] episode=1682.0000 return=98.9087 length=13.0000 global_step=27655.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1683] episode=1683.0000 return=176.6933 length=13.0000 global_step=27668.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1684] episode=1684.0000 return=386.7932 length=20.0000 global_step=27688.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1685] episode=1685.0000 return=455.1324 length=21.0000 global_step=27709.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1686] episode=1686.0000 return=96.4068 length=13.0000 global_step=27722.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1687] episode=1687.0000 return=115.8072 length=13.0000 global_step=27735.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1688] episode=1688.0000 return=11.3450 length=11.0000 global_step=27746.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1689] episode=1689.0000 return=48.4339 length=11.0000 global_step=27757.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1690] episode=1690.0000 return=30.4928 length=11.0000 global_step=27768.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1691] episode=1691.0000 return=348.7193 length=21.0000 global_step=27789.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1692] episode=1692.0000 return=99.2188 length=13.0000 global_step=27802.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1693] episode=1693.0000 return=433.6309 length=20.0000 global_step=27822.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1694] episode=1694.0000 return=564.4426 length=25.0000 global_step=27847.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1695] episode=1695.0000 return=359.7450 length=19.0000 global_step=27866.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1696] episode=1696.0000 return=38.1411 length=11.0000 global_step=27877.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1697] episode=1697.0000 return=55.9493 length=12.0000 global_step=27889.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1698] episode=1698.0000 return=370.0740 length=18.0000 global_step=27907.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1699] episode=1699.0000 return=463.5651 length=22.0000 global_step=27929.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
reinforce_tuned train:  57%|█████▋    | 1700/3000 [33:11<24:44,  1.14s/it]reinforce_tuned train:  57%|█████▋    | 1701/3000 [33:12<22:26,  1.04s/it]reinforce_tuned train:  57%|█████▋    | 1702/3000 [33:14<25:34,  1.18s/it]reinforce_tuned train:  57%|█████▋    | 1703/3000 [33:15<24:05,  1.11s/it]reinforce_tuned train:  57%|█████▋    | 1704/3000 [33:16<25:25,  1.18s/it]reinforce_tuned train:  57%|█████▋    | 1705/3000 [33:17<23:28,  1.09s/it]reinforce_tuned train:  57%|█████▋    | 1706/3000 [33:18<21:46,  1.01s/it]reinforce_tuned train:  57%|█████▋    | 1707/3000 [33:19<20:44,  1.04it/s]reinforce_tuned train:  57%|█████▋    | 1708/3000 [33:20<22:30,  1.05s/it]reinforce_tuned train:  57%|█████▋    | 1709/3000 [33:21<20:52,  1.03it/s]reinforce_tuned train:  57%|█████▋    | 1710/3000 [33:22<24:23,  1.13s/it]reinforce_tuned train:  57%|█████▋    | 1711/3000 [33:23<25:33,  1.19s/it]reinforce_tuned train:  57%|█████▋    | 1712/3000 [33:25<25:55,  1.21s/it]reinforce_tuned train:  57%|█████▋    | 1713/3000 [33:26<28:58,  1.35s/it]reinforce_tuned train:  57%|█████▋    | 1714/3000 [33:27<25:57,  1.21s/it]reinforce_tuned train:  57%|█████▋    | 1715/3000 [33:28<24:10,  1.13s/it]reinforce_tuned train:  57%|█████▋    | 1716/3000 [33:29<22:09,  1.04s/it]reinforce_tuned train:  57%|█████▋    | 1717/3000 [33:30<21:17,  1.00it/s]reinforce_tuned train:  57%|█████▋    | 1718/3000 [33:31<21:23,  1.00s/it]reinforce_tuned train:  57%|█████▋    | 1719/3000 [33:32<20:46,  1.03it/s]reinforce_tuned train:  57%|█████▋    | 1720/3000 [33:33<23:44,  1.11s/it]reinforce_tuned train:  57%|█████▋    | 1721/3000 [33:35<26:10,  1.23s/it]reinforce_tuned train:  57%|█████▋    | 1722/3000 [33:37<32:39,  1.53s/it]reinforce_tuned train:  57%|█████▋    | 1723/3000 [33:38<30:50,  1.45s/it]reinforce_tuned train:  57%|█████▋    | 1724/3000 [33:39<26:26,  1.24s/it]reinforce_tuned train:  57%|█████▊    | 1725/3000 [33:40<24:55,  1.17s/it]reinforce_tuned train:  58%|█████▊    | 1726/3000 [33:41<25:01,  1.18s/it]reinforce_tuned train:  58%|█████▊    | 1727/3000 [33:43<29:01,  1.37s/it]reinforce_tuned train:  58%|█████▊    | 1728/3000 [33:44<28:42,  1.35s/it]reinforce_tuned train:  58%|█████▊    | 1729/3000 [33:46<28:33,  1.35s/it]reinforce_tuned train:  58%|█████▊    | 1730/3000 [33:47<25:17,  1.19s/it]reinforce_tuned train:  58%|█████▊    | 1731/3000 [33:48<25:52,  1.22s/it]reinforce_tuned train:  58%|█████▊    | 1732/3000 [33:49<27:02,  1.28s/it]reinforce_tuned train:  58%|█████▊    | 1733/3000 [33:50<24:15,  1.15s/it]reinforce_tuned train:  58%|█████▊    | 1734/3000 [33:51<22:17,  1.06s/it]reinforce_tuned train:  58%|█████▊    | 1735/3000 [33:52<24:25,  1.16s/it]reinforce_tuned train:  58%|█████▊    | 1736/3000 [33:53<22:14,  1.06s/it]reinforce_tuned train:  58%|█████▊    | 1737/3000 [33:54<21:24,  1.02s/it]reinforce_tuned train:  58%|█████▊    | 1738/3000 [33:55<23:56,  1.14s/it]reinforce_tuned train:  58%|█████▊    | 1739/3000 [33:56<22:51,  1.09s/it]reinforce_tuned train:  58%|█████▊    | 1740/3000 [33:58<24:08,  1.15s/it]reinforce_tuned train:  58%|█████▊    | 1741/3000 [33:59<25:43,  1.23s/it]reinforce_tuned train:  58%|█████▊    | 1742/3000 [34:01<27:36,  1.32s/it]reinforce_tuned train:  58%|█████▊    | 1743/3000 [34:02<24:33,  1.17s/it]reinforce_tuned train:  58%|█████▊    | 1744/3000 [34:02<22:58,  1.10s/it]reinforce_tuned train:  58%|█████▊    | 1745/3000 [34:04<25:39,  1.23s/it]reinforce_tuned train:  58%|█████▊    | 1746/3000 [34:05<23:11,  1.11s/it]reinforce_tuned train:  58%|█████▊    | 1747/3000 [34:06<21:22,  1.02s/it]reinforce_tuned train:  58%|█████▊    | 1748/3000 [34:06<20:19,  1.03it/s]reinforce_tuned train:  58%|█████▊    | 1749/3000 [34:08<23:03,  1.11s/it]reinforce_tuned train:  58%|█████▊    | 1750/3000 [34:09<24:57,  1.20s/it]reinforce_tuned train:  58%|█████▊    | 1751/3000 [34:11<25:46,  1.24s/it]reinforce_tuned train:  58%|█████▊    | 1752/3000 [34:12<28:53,  1.39s/it]reinforce_tuned train:  58%|█████▊    | 1753/3000 [34:14<30:32,  1.47s/it]reinforce_tuned train:  58%|█████▊    | 1754/3000 [34:15<27:19,  1.32s/it]reinforce_tuned train:  58%|█████▊    | 1755/3000 [34:16<27:14,  1.31s/it]reinforce_tuned train:  59%|█████▊    | 1756/3000 [34:17<24:13,  1.17s/it]reinforce_tuned train:  59%|█████▊    | 1757/3000 [34:18<22:12,  1.07s/it]reinforce_tuned train:  59%|█████▊    | 1758/3000 [34:19<20:47,  1.00s/it]reinforce_tuned train:  59%|█████▊    | 1759/3000 [34:20<20:28,  1.01it/s]reinforce_tuned train:  59%|█████▊    | 1760/3000 [34:21<23:47,  1.15s/it]reinforce_tuned train:  59%|█████▊    | 1761/3000 [34:22<21:53,  1.06s/it][step=1700] episode=1700.0000 return=58.6819 length=12.0000 global_step=27941.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1701] episode=1701.0000 return=87.5155 length=11.0000 global_step=27952.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1702] episode=1702.0000 return=396.6171 length=22.0000 global_step=27974.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1703] episode=1703.0000 return=102.3106 length=13.0000 global_step=27987.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1704] episode=1704.0000 return=404.1592 length=18.0000 global_step=28005.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1705] episode=1705.0000 return=58.0953 length=12.0000 global_step=28017.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1706] episode=1706.0000 return=109.9480 length=12.0000 global_step=28029.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1707] episode=1707.0000 return=104.4298 length=12.0000 global_step=28041.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1708] episode=1708.0000 return=345.5080 length=17.0000 global_step=28058.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1709] episode=1709.0000 return=49.8804 length=11.0000 global_step=28069.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1710] episode=1710.0000 return=420.2779 length=22.0000 global_step=28091.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1711] episode=1711.0000 return=360.8941 length=19.0000 global_step=28110.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1712] episode=1712.0000 return=370.8531 length=17.0000 global_step=28127.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1713] episode=1713.0000 return=437.3696 length=25.0000 global_step=28152.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1714] episode=1714.0000 return=128.8048 length=13.0000 global_step=28165.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1715] episode=1715.0000 return=104.7692 length=13.0000 global_step=28178.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1716] episode=1716.0000 return=95.2304 length=12.0000 global_step=28190.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1717] episode=1717.0000 return=109.2047 length=13.0000 global_step=28203.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1718] episode=1718.0000 return=82.8342 length=13.0000 global_step=28216.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1719] episode=1719.0000 return=85.8777 length=13.0000 global_step=28229.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1720] episode=1720.0000 return=321.3048 length=20.0000 global_step=28249.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1721] episode=1721.0000 return=389.4315 length=21.0000 global_step=28270.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1722] episode=1722.0000 return=752.7121 length=31.0000 global_step=28301.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1723] episode=1723.0000 return=301.5438 length=18.0000 global_step=28319.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1724] episode=1724.0000 return=37.1533 length=11.0000 global_step=28330.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1725] episode=1725.0000 return=172.2475 length=13.0000 global_step=28343.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1726] episode=1726.0000 return=252.8882 length=17.0000 global_step=28360.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1727] episode=1727.0000 return=448.3004 length=26.0000 global_step=28386.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1728] episode=1728.0000 return=292.7728 length=19.0000 global_step=28405.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1729] episode=1729.0000 return=419.9462 length=18.0000 global_step=28423.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1730] episode=1730.0000 return=124.2591 length=11.0000 global_step=28434.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1731] episode=1731.0000 return=292.3069 length=18.0000 global_step=28452.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1732] episode=1732.0000 return=418.0825 length=20.0000 global_step=28472.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1733] episode=1733.0000 return=88.1632 length=11.0000 global_step=28483.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1734] episode=1734.0000 return=42.2593 length=12.0000 global_step=28495.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1735] episode=1735.0000 return=397.4955 length=20.0000 global_step=28515.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1736] episode=1736.0000 return=63.8216 length=11.0000 global_step=28526.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1737] episode=1737.0000 return=91.3855 length=13.0000 global_step=28539.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1738] episode=1738.0000 return=353.6622 length=20.0000 global_step=28559.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1739] episode=1739.0000 return=114.5664 length=13.0000 global_step=28572.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1740] episode=1740.0000 return=374.2495 length=18.0000 global_step=28590.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1741] episode=1741.0000 return=424.5066 length=21.0000 global_step=28611.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1742] episode=1742.0000 return=410.7934 length=21.0000 global_step=28632.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1743] episode=1743.0000 return=54.9424 length=12.0000 global_step=28644.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1744] episode=1744.0000 return=95.5452 length=13.0000 global_step=28657.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1745] episode=1745.0000 return=387.4243 length=21.0000 global_step=28678.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1746] episode=1746.0000 return=30.4092 length=12.0000 global_step=28690.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1747] episode=1747.0000 return=112.2426 length=12.0000 global_step=28702.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1748] episode=1748.0000 return=77.6122 length=12.0000 global_step=28714.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1749] episode=1749.0000 return=393.2729 length=20.0000 global_step=28734.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1750] episode=1750.0000 return=348.9690 length=21.0000 global_step=28755.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1751] episode=1751.0000 return=345.9918 length=19.0000 global_step=28774.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1752] episode=1752.0000 return=498.1705 length=25.0000 global_step=28799.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1753] episode=1753.0000 return=437.2789 length=23.0000 global_step=28822.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1754] episode=1754.0000 return=108.2993 length=13.0000 global_step=28835.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1755] episode=1755.0000 return=231.7355 length=18.0000 global_step=28853.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1756] episode=1756.0000 return=58.8234 length=11.0000 global_step=28864.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1757] episode=1757.0000 return=77.2350 length=12.0000 global_step=28876.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1758] episode=1758.0000 return=43.9005 length=12.0000 global_step=28888.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1759] episode=1759.0000 return=129.7047 length=13.0000 global_step=28901.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1760] episode=1760.0000 return=433.7621 length=21.0000 global_step=28922.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1761] episode=1761.0000 return=123.7695 length=12.0000 global_step=28934.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
reinforce_tuned train:  59%|█████▊    | 1762/3000 [34:23<23:18,  1.13s/it]reinforce_tuned train:  59%|█████▉    | 1763/3000 [34:25<25:40,  1.25s/it]reinforce_tuned train:  59%|█████▉    | 1764/3000 [34:26<23:23,  1.14s/it]reinforce_tuned train:  59%|█████▉    | 1765/3000 [34:27<25:11,  1.22s/it]reinforce_tuned train:  59%|█████▉    | 1766/3000 [34:28<24:06,  1.17s/it]reinforce_tuned train:  59%|█████▉    | 1767/3000 [34:31<31:01,  1.51s/it]reinforce_tuned train:  59%|█████▉    | 1768/3000 [34:32<27:17,  1.33s/it]reinforce_tuned train:  59%|█████▉    | 1769/3000 [34:32<24:32,  1.20s/it]reinforce_tuned train:  59%|█████▉    | 1770/3000 [34:34<25:34,  1.25s/it]reinforce_tuned train:  59%|█████▉    | 1771/3000 [34:35<22:56,  1.12s/it]reinforce_tuned train:  59%|█████▉    | 1772/3000 [34:36<21:38,  1.06s/it]reinforce_tuned train:  59%|█████▉    | 1773/3000 [34:36<20:20,  1.01it/s]reinforce_tuned train:  59%|█████▉    | 1774/3000 [34:37<21:11,  1.04s/it]reinforce_tuned train:  59%|█████▉    | 1775/3000 [34:39<22:13,  1.09s/it]reinforce_tuned train:  59%|█████▉    | 1776/3000 [34:40<20:43,  1.02s/it]reinforce_tuned train:  59%|█████▉    | 1777/3000 [34:41<23:43,  1.16s/it]reinforce_tuned train:  59%|█████▉    | 1778/3000 [34:43<28:41,  1.41s/it]reinforce_tuned train:  59%|█████▉    | 1779/3000 [34:44<25:53,  1.27s/it]reinforce_tuned train:  59%|█████▉    | 1780/3000 [34:45<27:01,  1.33s/it]reinforce_tuned train:  59%|█████▉    | 1781/3000 [34:47<27:22,  1.35s/it]reinforce_tuned train:  59%|█████▉    | 1782/3000 [34:48<24:54,  1.23s/it]reinforce_tuned train:  59%|█████▉    | 1783/3000 [34:49<22:30,  1.11s/it]reinforce_tuned train:  59%|█████▉    | 1784/3000 [34:50<23:46,  1.17s/it]reinforce_tuned train:  60%|█████▉    | 1785/3000 [34:52<27:08,  1.34s/it]reinforce_tuned train:  60%|█████▉    | 1786/3000 [34:53<24:12,  1.20s/it]reinforce_tuned train:  60%|█████▉    | 1787/3000 [34:53<21:38,  1.07s/it]reinforce_tuned train:  60%|█████▉    | 1788/3000 [34:54<21:13,  1.05s/it]reinforce_tuned train:  60%|█████▉    | 1789/3000 [34:56<24:03,  1.19s/it]reinforce_tuned train:  60%|█████▉    | 1790/3000 [34:57<24:46,  1.23s/it]reinforce_tuned train:  60%|█████▉    | 1791/3000 [34:58<22:46,  1.13s/it]reinforce_tuned train:  60%|█████▉    | 1792/3000 [34:59<23:55,  1.19s/it]reinforce_tuned train:  60%|█████▉    | 1793/3000 [35:00<22:06,  1.10s/it]reinforce_tuned train:  60%|█████▉    | 1794/3000 [35:01<20:55,  1.04s/it]reinforce_tuned train:  60%|█████▉    | 1795/3000 [35:03<27:23,  1.36s/it]reinforce_tuned train:  60%|█████▉    | 1796/3000 [35:05<27:16,  1.36s/it]reinforce_tuned train:  60%|█████▉    | 1797/3000 [35:06<28:04,  1.40s/it]reinforce_tuned train:  60%|█████▉    | 1798/3000 [35:08<28:19,  1.41s/it]reinforce_tuned train:  60%|█████▉    | 1799/3000 [35:09<27:53,  1.39s/it]reinforce_tuned train:  60%|██████    | 1800/3000 [35:10<25:18,  1.27s/it]reinforce_tuned train:  60%|██████    | 1801/3000 [35:11<22:39,  1.13s/it]reinforce_tuned train:  60%|██████    | 1802/3000 [35:12<21:09,  1.06s/it]reinforce_tuned train:  60%|██████    | 1803/3000 [35:12<19:57,  1.00s/it]reinforce_tuned train:  60%|██████    | 1804/3000 [35:13<19:45,  1.01it/s]reinforce_tuned train:  60%|██████    | 1805/3000 [35:15<23:19,  1.17s/it]reinforce_tuned train:  60%|██████    | 1806/3000 [35:16<21:52,  1.10s/it]reinforce_tuned train:  60%|██████    | 1807/3000 [35:17<23:22,  1.18s/it]reinforce_tuned train:  60%|██████    | 1808/3000 [35:19<24:07,  1.21s/it]reinforce_tuned train:  60%|██████    | 1809/3000 [35:20<26:22,  1.33s/it]reinforce_tuned train:  60%|██████    | 1810/3000 [35:21<23:30,  1.18s/it]reinforce_tuned train:  60%|██████    | 1811/3000 [35:22<23:45,  1.20s/it]reinforce_tuned train:  60%|██████    | 1812/3000 [35:23<21:25,  1.08s/it]reinforce_tuned train:  60%|██████    | 1813/3000 [35:25<24:13,  1.22s/it]reinforce_tuned train:  60%|██████    | 1814/3000 [35:26<27:39,  1.40s/it]reinforce_tuned train:  60%|██████    | 1815/3000 [35:27<24:21,  1.23s/it]reinforce_tuned train:  61%|██████    | 1816/3000 [35:29<25:21,  1.29s/it]reinforce_tuned train:  61%|██████    | 1817/3000 [35:30<25:11,  1.28s/it]reinforce_tuned train:  61%|██████    | 1818/3000 [35:31<24:48,  1.26s/it]reinforce_tuned train:  61%|██████    | 1819/3000 [35:33<27:42,  1.41s/it]reinforce_tuned train:  61%|██████    | 1820/3000 [35:34<24:31,  1.25s/it]reinforce_tuned train:  61%|██████    | 1821/3000 [35:35<25:51,  1.32s/it]reinforce_tuned train:  61%|██████    | 1822/3000 [35:36<23:40,  1.21s/it]reinforce_tuned train:  61%|██████    | 1823/3000 [35:38<25:02,  1.28s/it][step=1762] episode=1762.0000 return=332.4879 length=18.0000 global_step=28952.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1763] episode=1763.0000 return=354.4955 length=21.0000 global_step=28973.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1764] episode=1764.0000 return=92.9921 length=12.0000 global_step=28985.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1765] episode=1765.0000 return=413.4784 length=20.0000 global_step=29005.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1766] episode=1766.0000 return=214.3331 length=15.0000 global_step=29020.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1767] episode=1767.0000 return=781.9757 length=33.0000 global_step=29053.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1768] episode=1768.0000 return=86.3404 length=12.0000 global_step=29065.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
[step=1769] episode=1769.0000 return=86.5882 length=13.0000 global_step=29078.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0000
